id,fund_id,object_id,name,funded_at,raised_amount,raised_currency_code,raised_amount_usd,funded_object_id,investor_object_id
138,138,f:3259,Growth capital fund,2009-12-11,73600000.0,USD,,c:149,f:80
140,140,f:905,"RPM Ventures II, L.P.",2009-12-11,60000000.0,USD,,c:162,f:18
140,140,f:905,"RPM Ventures II, L.P.",2009-12-11,60000000.0,USD,,c:162,f:111
140,140,f:905,"RPM Ventures II, L.P.",2009-12-11,60000000.0,USD,,c:162,f:110
146,146,f:4075,Mezzanine Fund II,2009-12-12,140000000.0,USD,,c:357,f:49
147,147,f:2581,Early Advantage fund,2009-12-14,8000000.0,GBP,,c:170,f:17
144,144,f:4066,Second Life Sciences Fund Of Funds,2009-12-17,58000000.0,USD,,c:164,f:116
142,142,f:2140,5AM Co-Investors III,2009-12-17,2115000.0,USD,,c:161,f:1287
142,142,f:2140,5AM Co-Investors III,2009-12-17,2115000.0,USD,,c:161,f:50
142,142,f:2140,5AM Co-Investors III,2009-12-17,2115000.0,USD,,c:161,f:112
142,142,f:2140,5AM Co-Investors III,2009-12-17,2115000.0,USD,,c:161,f:113
144,144,f:4066,Second Life Sciences Fund Of Funds,2009-12-17,58000000.0,USD,,c:164,p:180
142,142,f:2140,5AM Co-Investors III,2009-12-17,2115000.0,USD,,c:161,f:80
144,144,f:4066,Second Life Sciences Fund Of Funds,2009-12-17,58000000.0,USD,,c:164,p:125
149,149,f:1284,Demeter 2,2009-12-21,292000000.0,USD,,c:173,f:17
149,149,f:1284,Demeter 2,2009-12-21,292000000.0,USD,,c:173,f:74
148,148,f:1257,MSU I,2009-12-21,5000000.0,CAD,,c:170,f:17
148,148,f:1257,MSU I,2009-12-21,5000000.0,CAD,,c:170,f:118
151,151,f:17,China Fund,2009-12-21,1000000000.0,USD,,c:141,c:10119
150,150,f:4120,Second China Fund,2009-12-23,146400000.0,USD,,c:173,f:26
154,154,f:4141,Pacific Lake Partners Fund One,2009-12-24,24775000.0,USD,12800000.0,c:176,f:319
154,154,f:4141,Pacific Lake Partners Fund One,2009-12-24,24775000.0,USD,12800000.0,c:176,f:42
156,156,f:501,Venture Fund,2009-12-24,830000000.0,USD,,c:174,p:566
158,158,f:51,Cardinal Venture Partners II,2009-12-30,24962074.0,USD,,c:179,f:111
